frame,timestamp,L,a,b,agtron_interpolado,origem_video
553,18.08,162.525,127.36,129.679,91.011,v1
554,18.112,162.163,127.382,129.242,91.003,v1
555,18.144,162.561,127.471,129.402,90.996,v1
556,18.18,162.993,127.274,129.588,90.987,v1
557,18.212,162.897,127.221,129.754,90.98,v1
558,18.244,160.983,127.351,129.549,90.972,v1
559,18.276,160.4,127.293,129.619,90.964,v1
560,18.308,160.875,127.054,129.553,90.957,v1
561,18.34,160.771,127.574,129.383,90.949,v1
562,18.376,160.202,127.556,129.292,90.941,v1
563,18.408,161.034,127.212,129.075,90.933,v1
564,18.44,159.353,127.107,128.835,90.926,v1
565,18.472,157.799,126.943,129.311,90.918,v1
566,18.504,157.99,126.338,129.046,90.911,v1
567,18.54,157.668,126.498,128.783,90.902,v1
568,18.572,156.524,126.257,128.737,90.895,v1
569,18.604,158.914,126.238,129.005,90.887,v1
570,18.636,156.629,126.702,128.546,90.879,v1
571,18.668,153.779,126.379,128.945,90.872,v1
572,18.704,151.488,126.956,128.789,90.863,v1
573,18.736,154.105,126.915,129.072,90.856,v1
574,18.768,154.289,127.035,129.085,90.848,v1
575,18.8,155.463,126.604,128.832,90.841,v1
576,18.832,153.818,126.125,128.298,90.833,v1
577,18.864,153.757,125.979,127.846,90.826,v1
578,18.9,154.025,126.052,127.671,90.817,v1
579,18.932,153.005,125.822,127.888,90.81,v1
580,18.964,150.877,125.307,127.648,90.802,v1
581,18.996,153.208,124.552,128.059,90.794,v1
582,19.028,152.688,124.126,128.062,90.787,v1
583,19.064,154.165,124.316,127.663,90.778,v1
584,19.096,151.027,124.142,127.588,90.771,v1
585,19.128,151.362,124.306,127.602,90.763,v1
586,19.16,150.47,123.846,127.261,90.756,v1
587,19.192,150.534,123.752,127.321,90.748,v1
588,19.228,150.201,123.592,127.663,90.74,v1
589,19.26,150.772,123.673,127.603,90.732,v1
590,19.292,145.543,123.432,127.411,90.725,v1
591,19.324,141.869,123.221,127.028,90.717,v1
592,19.356,142.71,123.131,127.028,90.709,v1
593,19.388,145.409,123.628,126.962,90.702,v1
594,19.424,145.697,122.829,126.899,90.693,v1
595,19.456,145.958,122.91,126.933,90.686,v1
596,19.488,143.109,122.641,126.939,90.678,v1
597,19.52,141.989,122.45,126.888,90.671,v1
598,19.552,142.369,122.177,126.567,90.663,v1
599,19.588,143.981,122.367,126.616,90.655,v1
600,19.62,143.901,122.405,126.287,90.647,v1
601,19.652,142.026,122.185,126.362,90.64,v1
602,19.684,141.564,122.201,126.243,90.632,v1
603,19.716,144.989,122.441,126.542,90.624,v1
604,19.752,146.042,122.732,126.628,90.616,v1
605,19.784,146.53,122.993,126.688,90.608,v1
606,19.816,146.161,122.927,127.271,90.601,v1
607,19.848,145.68,123.669,127.576,90.593,v1
608,19.88,146.028,123.427,127.837,90.586,v1
609,19.912,144.832,123.847,127.685,90.578,v1
610,19.948,145.895,123.502,127.396,90.57,v1
611,19.98,144.342,123.967,127.294,90.562,v1
612,20.012,144.757,123.624,127.148,90.555,v1
613,20.044,141.648,123.589,127.458,90.547,v1
614,20.076,143.439,123.919,127.393,90.54,v1
615,20.112,141.798,123.741,127.631,90.531,v1
616,20.144,141.703,123.688,127.993,90.523,v1
617,20.176,138.298,123.546,128.069,90.516,v1
618,20.208,142.684,123.808,127.474,90.508,v1
619,20.24,143.022,124.03,126.867,90.501,v1
620,20.277,140.868,123.857,127.547,90.492,v1
621,20.308,142.081,123.835,127.114,90.485,v1
622,20.34,142.86,123.911,127.431,90.477,v1
623,20.372,138.234,124.675,127.642,90.47,v1
624,20.404,138.14,124.826,127.986,90.462,v1
625,20.436,140.706,124.729,128.319,90.455,v1
626,20.472,139.41,124.747,128.56,90.446,v1
627,20.504,140.605,124.728,128.931,90.438,v1
628,20.536,142.17,124.826,128.718,90.431,v1
629,20.568,141.676,124.863,129.022,90.423,v1
630,20.6,138.816,125.442,128.57,90.416,v1
631,20.636,138.089,125.333,128.977,90.407,v1
632,20.668,138.471,125.64,128.407,90.4,v1
633,20.7,138.068,124.898,129.092,90.392,v1
634,20.732,138.55,124.775,128.593,90.385,v1
635,20.764,141.851,124.969,128.249,90.377,v1
636,20.8,141.946,124.931,128.129,90.369,v1
637,20.832,140.87,124.953,128.345,90.361,v1
638,20.864,140.296,124.41,128.468,90.353,v1
639,20.896,141.807,124.585,128.198,90.346,v1
640,20.928,141.99,124.519,128.537,90.338,v1
641,20.96,140.947,124.232,128.528,90.331,v1
642,20.996,140.526,124.494,127.876,90.322,v1
643,21.028,141.043,124.757,128.04,90.315,v1
644,21.06,141.106,124.583,127.949,90.307,v1
645,21.092,139.111,124.56,128.172,90.3,v1
646,21.124,139.837,124.759,127.995,90.292,v1
647,21.16,143.904,124.538,127.562,90.284,v1
648,21.192,145.416,124.15,127.589,90.276,v1
649,21.224,144.43,124.319,127.309,90.269,v1
650,21.256,143.513,124.525,127.518,90.261,v1
651,21.289,142.717,124.088,128.058,90.253,v1
652,21.325,143.695,124.51,127.582,90.245,v1
653,21.356,143.653,124.219,127.987,90.237,v1
654,21.388,144.362,124.367,127.679,90.23,v1
655,21.42,143.289,124.005,127.912,90.222,v1
656,21.452,143.038,124.377,127.627,90.215,v1
657,21.485,143.016,124.454,128.137,90.207,v1
658,21.52,144.605,124.243,128.128,90.199,v1
659,21.552,142.087,124.355,127.639,90.191,v1
660,21.584,141.757,124.106,127.883,90.184,v1
661,21.616,142.024,124.301,127.924,90.176,v1
662,21.648,141.56,124.105,127.895,90.168,v1
663,21.684,141.497,124.604,127.959,90.16,v1
664,21.716,142.723,124.364,128.12,90.152,v1
665,21.748,142.508,124.479,128.036,90.145,v1
666,21.78,142.768,124.524,127.601,90.137,v1
667,21.812,143.568,124.175,128.141,90.13,v1
668,21.849,142.09,124.183,127.907,90.121,v1
669,21.88,143.155,124.204,128.015,90.114,v1
670,21.912,139.978,124.521,127.701,90.106,v1
671,21.944,138.664,123.946,128.313,90.099,v1
672,21.977,140.612,123.964,128.24,90.091,v1
673,22.008,140.647,124.112,128.278,90.083,v1
674,22.045,141.017,123.649,128.758,90.075,v1
675,22.077,143.516,124.262,128.175,90.067,v1
676,22.109,144.781,124.161,128.109,90.06,v1
677,22.141,141.663,124.203,128.017,90.052,v1
678,22.173,141.567,123.889,128.207,90.044,v1
679,22.208,142.976,123.937,127.596,90.036,v1
680,22.241,143.049,123.511,127.733,90.028,v1
681,22.273,141.445,123.723,127.749,90.021,v1
682,22.305,141.18,123.69,127.891,90.013,v1
683,22.337,140.795,123.891,127.277,90.006,v1
684,22.373,146.996,123.522,127.642,89.997,v1
685,22.405,145.157,123.555,127.494,89.99,v1
686,22.437,144.3,124.191,127.481,89.982,v1
687,22.469,142.209,123.495,127.592,89.975,v1
688,22.5,142.237,123.833,127.497,89.967,v1
689,22.532,144.856,123.794,127.598,89.96,v1
690,22.569,141.652,124.122,127.732,89.951,v1
691,22.601,142.083,124.273,127.715,89.943,v1
692,22.633,142.967,124.263,127.841,89.936,v1
693,22.665,141.872,123.821,127.958,89.928,v1
694,22.697,139.673,124.176,127.524,89.921,v1
695,22.733,138.647,123.466,127.835,89.912,v1
696,22.765,141.433,123.577,128.002,89.905,v1
697,22.797,139.784,123.66,127.686,89.897,v1
698,22.829,138.734,123.723,127.501,89.89,v1
699,22.861,136.131,124.019,127.714,89.882,v1
700,22.897,140.596,124.057,127.973,89.874,v1
701,22.929,142.395,123.861,127.869,89.866,v1
702,22.961,139.116,123.849,127.833,89.858,v1
703,22.993,137.264,123.794,128.244,89.851,v1
704,23.024,138.024,124.189,127.455,89.844,v1
705,23.056,137.836,124.04,127.42,89.836,v1
706,23.093,136.783,123.666,127.722,89.827,v1
707,23.125,134.856,123.906,127.778,89.82,v1
708,23.157,134.85,124.467,127.731,89.812,v1
709,23.189,135.731,124.166,128.198,89.805,v1
710,23.221,136.414,124.1,128.254,89.797,v1
711,23.256,136.0,124.195,127.979,89.789,v1
712,23.289,134.6,124.113,128.067,89.781,v1
713,23.32,136.927,124.17,127.333,89.774,v1
714,23.352,134.713,123.767,127.901,89.766,v1
715,23.385,136.345,124.058,127.704,89.758,v1
716,23.421,135.043,124.172,127.676,89.75,v1
717,23.453,133.104,124.556,127.533,89.742,v1
718,23.485,136.408,124.143,127.784,89.735,v1
719,23.517,137.539,123.939,127.939,89.727,v1
720,23.549,136.525,123.768,127.959,89.72,v1
721,23.581,133.543,124.448,127.235,89.712,v1
722,23.617,134.815,124.077,127.148,89.704,v1
723,23.649,134.921,123.8,127.443,89.696,v1
724,23.681,137.182,123.986,127.159,89.689,v1
725,23.713,135.429,123.963,127.537,89.681,v1
726,23.745,133.943,124.299,127.93,89.673,v1
727,23.781,134.568,124.219,127.696,89.665,v1
728,23.813,136.598,124.392,127.771,89.657,v1
729,23.845,137.839,124.102,128.333,89.65,v1
730,23.877,135.313,124.348,128.013,89.642,v1
731,23.909,136.762,124.327,128.529,89.635,v1
732,23.945,139.076,124.277,127.89,89.626,v1
733,23.977,139.934,124.304,127.833,89.619,v1
734,24.009,140.169,124.042,127.913,89.611,v1
735,24.041,141.447,123.788,127.435,89.604,v1
736,24.073,141.982,123.891,128.485,89.596,v1
737,24.105,143.761,124.119,128.261,89.588,v1
738,24.141,144.872,124.081,128.044,89.58,v1
739,24.173,144.997,124.203,128.251,89.572,v1
740,24.205,146.188,123.994,128.331,89.565,v1
741,24.237,144.817,123.97,128.191,89.557,v1
742,24.269,145.541,124.299,127.957,89.55,v1
743,24.305,146.705,124.123,128.015,89.541,v1
744,24.337,146.114,124.125,128.15,89.534,v1
745,24.369,147.465,124.234,128.494,89.526,v1
746,24.401,148.01,124.101,128.656,89.519,v1
747,24.433,147.291,124.601,128.538,89.511,v1
748,24.469,146.623,124.272,128.958,89.503,v1
749,24.501,146.849,124.287,128.812,89.495,v1
750,24.533,147.834,124.303,128.98,89.487,v1
751,24.565,145.852,124.414,129.013,89.48,v1
752,24.597,144.859,124.708,129.019,89.472,v1
753,24.629,144.971,124.823,128.892,89.465,v1
754,24.665,143.804,124.546,129.039,89.456,v1
755,24.697,143.225,124.814,129.042,89.449,v1
756,24.729,144.435,124.817,128.989,89.441,v1
757,24.761,145.623,124.698,129.149,89.434,v1
758,24.793,146.032,124.918,128.56,89.426,v1
759,24.829,146.617,124.705,129.058,89.418,v1
760,24.861,144.686,124.5,128.8,89.41,v1
761,24.893,143.463,124.464,129.0,89.402,v1
762,24.925,144.192,124.329,129.089,89.395,v1
763,24.957,145.905,124.903,129.102,89.387,v1
764,24.993,146.547,124.808,129.074,89.379,v1
765,25.025,145.337,124.602,128.912,89.371,v1
766,25.057,142.703,125.413,128.627,89.364,v1
767,25.089,143.369,125.378,128.654,89.356,v1
768,25.121,144.272,124.992,129.121,89.349,v1
769,25.153,146.0,125.45,129.106,89.341,v1
770,25.189,146.845,125.189,129.118,89.333,v1
771,25.221,147.985,124.875,129.332,89.325,v1
772,25.253,149.69,124.965,129.283,89.317,v1
773,25.285,147.281,125.295,129.123,89.31,v1
774,25.317,148.164,124.925,128.916,89.302,v1
775,25.353,146.733,125.336,128.881,89.294,v1
776,25.385,147.253,125.335,129.049,89.286,v1
777,25.417,146.741,125.239,129.487,89.279,v1
778,25.449,144.481,125.961,128.924,89.271,v1
779,25.481,143.401,126.176,129.266,89.264,v1
780,25.517,144.833,125.922,129.298,89.255,v1
781,25.549,145.511,125.896,129.39,89.248,v1
782,25.581,145.372,125.843,129.634,89.24,v1
783,25.613,144.102,126.475,129.869,89.232,v1
784,25.645,145.374,126.284,129.986,89.225,v1
785,25.677,146.79,126.435,129.523,89.217,v1
786,25.713,144.676,125.92,129.988,89.209,v1
787,25.745,143.29,126.362,129.823,89.201,v1
788,25.777,145.472,126.65,130.045,89.194,v1
789,25.809,146.333,126.521,129.989,89.186,v1
790,25.841,144.5,126.216,130.194,89.179,v1
791,25.877,142.815,126.303,129.825,89.17,v1
792,25.909,143.513,126.238,129.718,89.163,v1
793,25.941,144.685,126.584,130.203,89.155,v1
794,25.973,146.849,126.026,130.219,89.147,v1
795,26.005,143.176,126.274,129.298,89.14,v1
796,26.041,145.208,126.042,129.707,89.131,v1
797,26.073,144.99,125.499,130.18,89.124,v1
798,26.105,145.815,126.148,129.639,89.116,v1
799,26.137,148.219,125.819,129.685,89.109,v1
800,26.169,147.044,125.427,129.916,89.101,v1
801,26.201,147.821,125.762,129.699,89.094,v1
802,26.237,147.314,125.667,130.162,89.085,v1
803,26.269,148.03,126.209,129.611,89.078,v1
804,26.301,147.943,125.847,130.061,89.07,v1
805,26.333,147.264,126.276,129.772,89.063,v1
806,26.365,146.247,126.529,129.78,89.055,v1
807,26.401,148.512,126.38,129.844,89.046,v1
808,26.433,147.639,125.955,129.797,89.039,v1
809,26.465,147.791,126.09,130.047,89.031,v1
810,26.497,148.081,126.302,129.614,89.024,v1
811,26.529,147.427,126.125,129.803,89.016,v1
812,26.565,145.089,126.352,129.568,89.008,v1
813,26.597,145.442,126.68,129.973,89.0,v1
814,26.629,146.283,126.228,129.818,88.993,v1
815,26.661,148.068,126.031,129.483,88.985,v1
816,26.693,147.353,125.657,129.708,88.978,v1
817,26.725,147.056,125.848,129.457,88.97,v1
818,26.761,147.669,125.916,129.29,88.961,v1
819,26.793,148.592,125.588,129.186,88.954,v1
820,26.825,150.589,125.476,129.282,88.946,v1
821,26.857,149.205,125.404,129.32,88.939,v1
822,26.889,150.383,124.752,129.899,88.931,v1
823,26.925,150.298,124.722,129.225,88.923,v1
824,26.957,149.327,124.687,129.466,88.915,v1
825,26.989,145.796,124.975,129.375,88.908,v1
826,27.021,144.902,125.055,129.285,88.9,v1
827,27.053,145.119,125.173,129.281,88.893,v1
828,27.089,144.809,125.336,129.361,88.884,v1
829,27.121,146.003,125.291,129.375,88.876,v1
830,27.153,147.327,125.431,129.683,88.869,v1
831,27.185,148.981,125.156,129.856,88.861,v1
832,27.217,145.363,125.328,129.751,88.854,v1
833,27.249,145.607,125.341,129.427,88.846,v1
834,27.285,146.14,125.749,130.126,88.838,v1
835,27.317,147.238,126.201,129.533,88.83,v1
836,27.349,147.408,125.873,129.956,88.823,v1
837,27.381,146.221,125.707,129.94,88.815,v1
838,27.413,147.197,125.936,129.758,88.808,v1
839,27.449,151.152,125.7,130.026,88.799,v1
840,27.481,151.426,125.914,130.269,88.792,v1
841,27.513,151.32,125.715,129.775,88.784,v1
842,27.545,150.169,126.341,129.318,88.776,v1
843,27.577,149.071,125.981,129.988,88.769,v1
844,27.613,149.416,126.243,129.547,88.76,v1
845,27.645,149.599,126.19,129.498,88.753,v1
846,27.677,146.983,126.091,130.027,88.745,v1
847,27.709,145.305,126.487,129.589,88.738,v1
848,27.741,144.043,126.106,129.7,88.73,v1
849,27.773,144.626,125.86,129.759,88.723,v1
850,27.809,147.976,125.948,130.347,88.714,v1
851,27.841,146.992,125.98,130.586,88.707,v1
852,27.873,148.131,125.813,130.139,88.699,v1
853,27.905,148.04,125.859,130.075,88.691,v1
854,27.937,149.058,125.619,129.866,88.684,v1
855,27.973,149.576,125.579,129.907,88.675,v1
856,28.005,150.24,125.601,130.074,88.668,v1
857,28.037,151.58,125.385,129.546,88.66,v1
858,28.069,150.392,125.621,129.585,88.653,v1
859,28.101,149.004,125.938,129.893,88.645,v1
860,28.137,149.8,125.906,129.402,88.637,v1
861,28.169,150.273,125.952,129.452,88.629,v1
862,28.201,148.182,125.841,129.113,88.622,v1
863,28.233,145.415,125.345,129.861,88.614,v1
864,28.265,146.212,125.335,129.364,88.606,v1
865,28.297,147.465,125.794,129.496,88.599,v1
866,28.333,148.562,125.904,129.634,88.59,v1
867,28.365,149.602,125.516,130.032,88.583,v1
868,28.397,150.886,125.717,129.893,88.575,v1
869,28.429,150.675,125.917,129.911,88.568,v1
870,28.461,150.521,125.628,129.831,88.56,v1
871,28.497,151.155,125.282,129.791,88.552,v1
872,28.529,149.661,125.704,129.903,88.544,v1
873,28.561,150.989,126.18,130.086,88.537,v1
874,28.593,150.021,125.851,129.979,88.529,v1
875,28.625,148.103,126.405,130.035,88.521,v1
876,28.661,149.372,126.112,129.772,88.513,v1
877,28.693,148.562,126.418,129.74,88.505,v1
878,28.725,148.107,125.89,130.099,88.498,v1
879,28.757,147.87,126.329,129.992,88.49,v1
880,28.789,149.248,126.155,130.41,88.483,v1
881,28.821,148.361,126.117,130.009,88.475,v1
882,28.857,148.869,125.988,130.194,88.467,v1
883,28.889,148.532,126.225,130.24,88.459,v1
884,28.921,149.116,126.162,130.375,88.452,v1
885,28.953,149.618,126.287,130.279,88.444,v1
886,28.985,147.538,125.973,130.065,88.436,v1
887,29.021,147.811,125.772,130.301,88.428,v1
888,29.053,149.705,125.918,130.252,88.42,v1
889,29.085,149.71,125.812,130.345,88.413,v1
890,29.117,147.223,126.223,130.265,88.405,v1
891,29.149,148.213,126.063,130.046,88.398,v1
892,29.185,147.981,125.649,129.813,88.389,v1
893,29.217,145.841,126.175,129.963,88.382,v1
894,29.249,147.394,125.706,129.699,88.374,v1
895,29.281,148.384,125.698,129.468,88.367,v1
896,29.313,148.54,125.617,130.175,88.359,v1
897,29.345,148.807,125.541,129.838,88.352,v1
898,29.381,151.281,125.827,129.85,88.343,v1
899,29.413,151.724,125.682,130.002,88.335,v1
900,29.445,149.836,125.327,130.067,88.328,v1
901,29.477,151.069,125.369,129.478,88.32,v1
902,29.509,148.805,125.796,129.739,88.313,v1
903,29.545,150.597,125.896,129.726,88.304,v1
904,29.577,152.311,125.603,130.181,88.297,v1
905,29.609,151.236,125.865,130.201,88.289,v1
906,29.641,149.509,125.604,130.006,88.282,v1
907,29.673,149.765,125.532,130.345,88.274,v1
908,29.709,149.307,126.307,129.773,88.266,v1
909,29.741,147.266,126.126,130.205,88.258,v1
910,29.773,146.082,126.019,129.885,88.25,v1
911,29.805,145.541,125.604,129.726,88.243,v1
912,29.837,143.015,125.505,130.521,88.235,v1
913,29.869,144.621,125.878,130.381,88.228,v1
914,29.905,148.581,126.031,129.897,88.219,v1
915,29.937,149.72,125.984,129.936,88.212,v1
916,29.969,149.618,125.719,130.204,88.204,v1
917,30.001,150.382,125.777,130.267,88.197,v1
918,30.033,150.862,126.045,129.928,88.189,v1
919,30.069,149.913,125.634,130.602,88.181,v1
920,30.101,148.685,125.839,130.135,88.173,v1
921,30.133,145.78,126.091,130.505,88.165,v1
922,30.165,144.018,126.053,130.265,88.158,v1
923,30.197,142.857,126.133,129.826,88.15,v1
924,30.233,142.867,126.359,129.962,88.142,v1
925,30.265,145.841,126.112,130.405,88.134,v1
926,30.297,147.858,126.181,130.525,88.127,v1
927,30.329,144.444,126.239,130.102,88.119,v1
928,30.361,144.62,126.003,130.064,88.112,v1
929,30.393,145.132,125.999,130.058,88.104,v1
930,30.429,145.43,125.704,130.057,88.096,v1
931,30.461,147.058,126.049,130.17,88.088,v1
932,30.493,146.041,126.367,129.866,88.081,v1
933,30.525,148.927,126.318,130.111,88.073,v1
934,30.557,147.842,126.371,130.339,88.065,v1
935,30.593,149.26,126.369,129.89,88.057,v1
936,30.625,149.134,126.027,130.48,88.049,v1
937,30.657,149.125,126.241,130.785,88.042,v1
938,30.689,145.804,126.397,130.469,88.034,v1
939,30.721,146.628,126.195,130.473,88.027,v1
940,30.757,145.98,126.219,130.43,88.018,v1
941,30.789,147.931,126.299,130.093,88.011,v1
942,30.821,149.527,126.301,130.291,88.003,v1
943,30.853,146.225,126.132,130.176,87.996,v1
944,30.885,145.285,126.052,130.637,87.988,v1
945,30.917,143.868,125.981,130.563,87.98,v1
946,30.953,145.702,126.112,130.241,87.972,v1
947,30.985,146.758,125.992,130.583,87.964,v1
948,31.017,150.487,125.95,130.196,87.957,v1
949,31.049,150.99,125.766,130.18,87.949,v1
950,31.081,151.822,125.685,130.336,87.942,v1
951,31.117,149.838,125.915,130.018,87.933,v1
952,31.149,146.054,126.002,130.326,87.926,v1
953,31.181,143.6,126.444,130.076,87.918,v1
954,31.213,144.025,126.007,130.117,87.911,v1
955,31.245,146.12,125.856,130.105,87.903,v1
956,31.281,146.457,125.791,129.79,87.895,v1
957,31.313,146.803,126.031,129.743,87.887,v1
958,31.345,148.756,125.756,129.71,87.879,v1
959,31.377,149.973,125.849,129.73,87.872,v1
960,31.409,148.591,125.576,129.856,87.864,v1
961,31.441,151.335,125.797,130.218,87.857,v1
962,31.477,150.092,126.023,130.217,87.848,v1
963,31.509,152.216,125.723,130.455,87.841,v1
964,31.541,154.031,125.954,130.127,87.833,v1
965,31.573,152.247,126.156,129.926,87.826,v1
966,31.605,150.883,126.192,130.01,87.818,v1
967,31.641,148.043,126.626,130.045,87.81,v1
968,31.673,147.421,126.532,130.166,87.802,v1
969,31.705,143.948,126.406,129.923,87.794,v1
970,31.737,145.015,126.818,130.459,87.787,v1
971,31.769,147.066,126.245,130.793,87.779,v1
972,31.805,147.991,126.642,130.361,87.771,v1
973,31.837,149.362,126.172,130.647,87.763,v1
974,31.869,152.533,126.379,130.675,87.756,v1
975,31.901,155.097,126.168,130.561,87.748,v1
976,31.933,149.895,126.826,129.896,87.741,v1
977,31.965,148.644,126.688,130.072,87.733,v1
978,32.001,151.426,126.354,130.399,87.725,v1
979,32.033,150.717,126.539,130.416,87.717,v1
980,32.065,155.26,126.865,130.125,87.709,v1
981,32.097,150.828,127.029,130.404,87.702,v1
982,32.129,145.433,127.184,130.711,87.694,v1
983,32.165,144.592,127.272,130.741,87.686,v1
984,32.197,147.316,127.379,131.298,87.678,v1
985,32.229,148.514,127.545,131.049,87.671,v1
986,32.261,145.406,127.677,130.872,87.663,v1
987,32.293,148.356,127.73,130.737,87.656,v1
988,32.329,150.333,127.435,131.186,87.647,v1
989,32.361,148.792,127.533,130.723,87.64,v1
990,32.393,149.857,127.278,130.425,87.632,v1
991,32.425,149.989,127.151,130.509,87.624,v1
992,32.457,146.975,127.155,129.861,87.617,v1
993,32.489,146.566,126.968,130.152,87.609,v1
994,32.525,147.944,127.128,129.687,87.601,v1
995,32.557,147.464,127.006,130.128,87.593,v1
996,32.589,148.647,126.788,129.908,87.586,v1
997,32.621,145.587,126.561,130.527,87.578,v1
998,32.653,146.412,126.296,130.47,87.571,v1
999,32.689,148.313,127.033,130.601,87.562,v1
1000,32.721,147.423,126.746,130.49,87.555,v1
