frame,timestamp,L,a,b,agtron_interpolado,origem_video
1825,59.737,123.872,124.358,126.271,78.634,v1
1826,59.773,137.748,124.376,127.939,78.624,v1
1827,59.805,142.71,124.102,126.661,78.616,v1
1828,59.837,127.075,123.26,126.303,78.607,v1
1829,59.869,123.443,123.75,126.442,78.598,v1
1830,59.901,123.269,123.81,126.025,78.589,v1
1831,59.937,126.125,123.968,126.024,78.579,v1
1832,59.969,126.24,123.842,126.118,78.57,v1
1833,60.001,126.95,123.426,126.049,78.561,v1
1834,60.033,126.724,123.76,125.968,78.552,v1
1835,60.065,124.779,123.937,126.22,78.543,v1
1836,60.101,127.133,124.079,126.286,78.533,v1
1837,60.133,128.318,124.01,126.214,78.524,v1
1838,60.165,128.972,123.784,126.575,78.515,v1
1839,60.197,127.476,123.895,126.207,78.506,v1
1840,60.229,126.96,124.115,126.283,78.498,v1
1841,60.261,128.424,123.787,126.114,78.489,v1
1842,60.297,130.519,123.746,126.206,78.479,v1
1843,60.329,129.714,123.584,126.495,78.47,v1
1844,60.361,130.527,123.486,126.875,78.461,v1
1845,60.393,127.188,124.039,126.947,78.452,v1
1846,60.425,126.906,124.402,126.953,78.443,v1
1847,60.461,125.12,124.36,127.182,78.433,v1
1848,60.493,127.118,124.373,126.971,78.424,v1
1849,60.525,127.31,124.236,126.613,78.415,v1
1850,60.557,126.82,124.398,126.337,78.406,v1
1851,60.589,124.708,124.585,126.802,78.397,v1
1852,60.625,126.777,124.321,126.943,78.387,v1
1853,60.657,129.0,124.37,127.036,78.379,v1
1854,60.689,128.672,124.11,127.395,78.37,v1
1855,60.721,128.094,124.565,126.985,78.361,v1
1856,60.753,125.332,124.609,126.98,78.352,v1
1857,60.785,126.839,124.687,127.16,78.343,v1
1858,60.821,131.439,124.655,127.161,78.333,v1
1859,60.853,134.877,124.643,127.774,78.324,v1
1860,60.885,132.355,124.318,127.506,78.315,v1
1861,60.917,131.596,124.479,127.292,78.306,v1
1862,60.949,131.714,124.58,127.42,78.297,v1
1863,60.985,133.313,125.153,128.018,78.287,v1
1864,61.017,128.819,124.938,127.652,78.278,v1
1865,61.049,128.461,124.96,128.016,78.27,v1
1866,61.081,130.443,125.128,127.821,78.261,v1
1867,61.113,131.722,124.831,127.902,78.252,v1
1868,61.149,131.682,124.797,127.685,78.242,v1
1869,61.181,128.461,125.055,127.462,78.233,v1
1870,61.213,127.244,124.642,127.645,78.224,v1
1871,61.245,131.641,125.433,127.439,78.215,v1
1872,61.277,132.743,125.227,127.602,78.206,v1
1873,61.309,129.409,125.397,127.511,78.197,v1
1874,61.345,123.999,125.29,127.949,78.187,v1
1875,61.377,126.465,125.262,127.526,78.178,v1
1876,61.409,130.356,125.608,127.049,78.169,v1
1877,61.441,130.634,125.295,126.887,78.161,v1
1878,61.473,130.785,124.824,127.886,78.152,v1
1879,61.509,129.955,125.025,127.135,78.142,v1
1880,61.541,129.71,125.15,127.309,78.133,v1
1881,61.573,132.549,125.0,127.959,78.124,v1
1882,61.605,133.368,125.098,127.464,78.115,v1
1883,61.637,132.673,124.782,127.287,78.106,v1
1884,61.673,130.506,124.887,127.627,78.096,v1
1885,61.705,130.803,125.186,126.97,78.087,v1
1886,61.737,131.89,125.266,127.161,78.078,v1
1887,61.769,132.81,125.079,127.551,78.069,v1
1888,61.801,131.862,125.003,127.157,78.06,v1
1889,61.833,132.069,124.674,127.281,78.052,v1
1890,61.869,131.436,124.828,126.83,78.042,v1
1891,61.901,129.449,124.722,127.524,78.033,v1
1892,61.933,131.146,124.835,127.49,78.024,v1
1893,61.965,133.633,125.029,127.078,78.015,v1
1894,61.997,129.575,125.147,127.12,78.006,v1
1895,62.033,127.763,125.036,127.439,77.996,v1
1896,62.065,130.08,125.062,127.489,77.987,v1
1897,62.097,131.297,125.325,128.021,77.978,v1
1898,62.129,131.06,125.495,128.037,77.969,v1
1899,62.161,131.671,125.463,128.023,77.96,v1
1900,62.197,129.821,125.914,127.74,77.95,v1
1901,62.229,130.694,126.115,127.751,77.941,v1
1902,62.261,130.233,125.631,128.147,77.933,v1
1903,62.293,130.326,125.691,128.236,77.924,v1
1904,62.325,132.45,125.643,127.677,77.915,v1
1905,62.357,130.122,124.955,127.475,77.906,v1
1906,62.393,131.009,125.298,127.503,77.896,v1
1907,62.425,133.368,125.143,128.031,77.887,v1
1908,62.457,131.715,125.397,127.983,77.878,v1
1909,62.489,130.431,125.467,127.859,77.869,v1
1910,62.521,129.062,124.889,127.579,77.86,v1
1911,62.557,131.098,125.316,127.835,77.85,v1
1912,62.589,130.865,125.315,127.941,77.841,v1
1913,62.621,145.071,126.455,129.876,77.832,v1
1914,62.653,132.071,125.489,128.053,77.823,v1
1915,62.685,132.164,125.948,127.908,77.815,v1
1916,62.722,133.477,125.866,127.83,77.804,v1
1917,62.753,132.862,125.448,128.008,77.796,v1
1918,62.785,132.394,125.454,127.514,77.787,v1
1919,62.817,132.973,125.062,127.895,77.778,v1
1920,62.849,132.497,125.319,127.772,77.769,v1
1921,62.881,130.082,125.403,127.477,77.76,v1
1922,62.918,129.354,125.417,127.46,77.75,v1
1923,62.949,128.672,125.326,127.452,77.741,v1
1924,62.981,130.194,125.552,127.83,77.732,v1
1925,63.013,130.165,125.549,127.907,77.723,v1
1926,63.045,132.382,125.636,127.844,77.714,v1
1927,63.081,131.401,125.462,127.496,77.704,v1
1928,63.113,133.758,125.198,127.683,77.696,v1
1929,63.145,136.895,125.1,127.729,77.687,v1
1930,63.177,135.173,124.899,127.94,77.678,v1
1931,63.209,132.566,125.289,128.171,77.669,v1
1932,63.245,130.31,125.673,128.488,77.659,v1
1933,63.277,131.349,126.348,128.639,77.65,v1
1934,63.31,132.213,126.481,128.895,77.641,v1
1935,63.342,131.705,127.032,128.424,77.632,v1
1936,63.373,128.511,126.452,128.986,77.623,v1
1937,63.405,127.596,126.017,129.019,77.614,v1
1938,63.441,129.395,126.676,128.987,77.604,v1
1939,63.473,130.103,126.234,129.184,77.595,v1
1940,63.506,131.983,126.217,129.05,77.586,v1
1941,63.537,132.321,126.305,128.709,77.578,v1
1942,63.569,127.483,126.308,128.61,77.569,v1
1943,63.605,124.853,127.073,128.853,77.559,v1
1944,63.637,126.385,126.908,129.01,77.55,v1
1945,63.669,129.891,126.996,129.221,77.541,v1
1946,63.701,130.374,127.047,129.133,77.532,v1
1947,63.733,129.819,126.595,128.505,77.523,v1
1948,63.77,129.049,126.612,129.028,77.513,v1
1949,63.801,130.901,126.796,129.006,77.504,v1
1950,63.833,130.845,126.923,129.414,77.495,v1
1951,63.865,132.667,127.224,129.006,77.486,v1
1952,63.897,130.478,126.98,129.076,77.478,v1
1953,63.929,129.287,126.482,128.865,77.469,v1
1954,63.966,126.626,126.726,128.688,77.458,v1
1955,63.997,129.871,126.838,129.072,77.45,v1
1956,64.029,131.242,126.525,128.669,77.441,v1
1957,64.061,130.434,126.615,128.992,77.432,v1
1958,64.093,131.249,126.541,128.791,77.423,v1
1959,64.129,130.65,126.592,128.889,77.413,v1
1960,64.162,129.119,126.477,128.874,77.404,v1
1961,64.193,129.009,126.957,129.252,77.395,v1
1962,64.226,129.917,127.599,129.167,77.386,v1
1963,64.258,134.638,126.955,130.045,77.377,v1
1964,64.294,135.52,127.14,129.56,77.367,v1
1965,64.326,135.056,127.11,130.052,77.358,v1
1966,64.357,124.983,126.716,129.088,77.35,v1
1967,64.389,127.773,126.825,129.144,77.341,v1
1968,64.421,131.003,127.298,129.927,77.332,v1
1969,64.453,131.132,127.528,129.656,77.323,v1
1970,64.489,127.157,127.805,129.862,77.313,v1
1971,64.521,126.695,127.745,129.55,77.304,v1
1972,64.553,129.317,127.549,129.219,77.295,v1
1973,64.585,134.06,127.75,129.403,77.286,v1
1974,64.617,131.347,127.485,129.31,77.277,v1
1975,64.653,130.146,127.06,129.286,77.267,v1
1976,64.685,130.04,127.291,129.241,77.258,v1
1977,64.717,130.78,127.326,129.423,77.25,v1
1978,64.749,130.446,127.455,129.468,77.241,v1
1979,64.781,132.431,127.531,128.956,77.232,v1
1980,64.818,129.232,127.198,129.388,77.221,v1
1981,64.849,127.953,127.532,129.098,77.213,v1
1982,64.881,130.03,128.088,129.493,77.204,v1
1983,64.913,131.255,127.985,129.884,77.195,v1
1984,64.945,130.905,128.047,128.999,77.186,v1
1985,64.978,131.196,127.529,129.079,77.177,v1
1986,65.014,129.871,127.773,129.345,77.167,v1
1987,65.046,131.004,127.904,129.351,77.158,v1
1988,65.077,134.101,127.838,129.421,77.149,v1
1989,65.11,138.105,127.44,129.456,77.14,v1
1990,65.142,136.925,127.158,129.147,77.131,v1
1991,65.177,134.901,127.008,129.321,77.122,v1
1992,65.209,132.627,127.495,129.26,77.113,v1
1993,65.241,131.177,127.043,128.939,77.104,v1
1994,65.273,132.915,127.796,128.877,77.095,v1
1995,65.306,133.38,127.423,129.463,77.086,v1
1996,65.342,132.905,128.076,128.976,77.076,v1
1997,65.374,134.183,127.93,129.473,77.067,v1
1998,65.406,136.056,128.18,129.385,77.058,v1
1999,65.437,134.318,127.987,129.507,77.049,v1
2000,65.469,134.268,127.661,129.17,77.04,v1
2001,65.502,134.45,128.22,130.003,77.031,v1
2002,65.538,134.493,128.344,129.364,77.021,v1
2003,65.57,136.429,128.01,129.742,77.012,v1
2004,65.601,134.065,127.956,129.676,77.004,v1
2005,65.634,127.741,128.052,129.574,76.994,v1
2006,65.666,130.368,128.038,129.648,76.986,v1
2007,65.701,135.153,127.968,129.588,76.976,v1
2008,65.734,136.251,127.581,129.971,76.967,v1
2009,65.766,136.271,127.673,129.425,76.958,v1
2010,65.797,134.032,127.463,128.984,76.949,v1
2011,65.829,132.152,127.323,129.014,76.94,v1
2012,65.866,133.137,127.424,129.226,76.93,v1
2013,65.898,134.134,127.662,129.36,76.921,v1
2014,65.929,131.185,127.807,129.142,76.912,v1
2015,65.962,128.598,127.781,129.084,76.903,v1
2016,65.993,128.454,127.823,129.353,76.895,v1
2017,66.026,132.11,127.922,129.518,76.885,v1
2018,66.062,134.055,127.837,129.63,76.875,v1
2019,66.094,136.181,127.674,129.406,76.867,v1
2020,66.126,133.224,127.834,129.166,76.858,v1
2021,66.158,131.159,127.605,129.24,76.849,v1
2022,66.19,130.82,128.002,129.525,76.84,v1
2023,66.226,132.982,128.095,129.429,76.83,v1
2024,66.258,133.89,127.811,129.596,76.821,v1
2025,66.29,133.95,127.667,128.806,76.812,v1
2026,66.322,133.715,127.613,129.03,76.803,v1
2027,66.354,130.316,127.635,129.139,76.794,v1
2028,66.39,132.262,127.977,129.393,76.784,v1
2029,66.422,132.36,128.367,130.083,76.775,v1
2030,66.454,134.215,128.691,129.312,76.766,v1
2031,66.485,130.699,128.518,129.865,76.758,v1
2032,66.518,128.858,128.739,129.462,76.749,v1
2033,66.549,127.931,129.041,129.557,76.74,v1
2034,66.586,128.616,129.103,130.082,76.73,v1
2035,66.618,130.072,129.624,130.195,76.721,v1
2036,66.65,132.955,129.27,130.31,76.712,v1
2037,66.682,131.318,129.436,130.093,76.703,v1
2038,66.714,128.46,129.582,128.915,76.694,v1
2039,66.75,127.329,129.513,128.909,76.684,v1
2040,66.782,129.493,129.406,129.83,76.675,v1
2041,66.813,132.712,128.987,130.09,76.667,v1
2042,66.846,130.413,128.973,129.202,76.657,v1
2043,66.878,131.041,128.659,129.355,76.649,v1
2044,66.914,133.003,128.328,129.2,76.639,v1
2045,66.946,134.724,127.771,128.912,76.63,v1
2046,66.978,135.687,127.559,128.875,76.621,v1
2047,67.01,137.347,127.972,129.371,76.612,v1
2048,67.042,138.569,128.609,129.297,76.603,v1
2049,67.074,136.083,128.494,129.474,76.594,v1
2050,67.11,129.549,128.737,129.725,76.584,v1
2051,67.142,133.938,129.088,129.399,76.575,v1
2052,67.174,133.162,128.97,129.813,76.566,v1
2053,67.206,134.774,128.5,129.927,76.557,v1
2054,67.238,134.145,128.661,129.361,76.548,v1
2055,67.274,129.375,128.59,129.48,76.538,v1
2056,67.306,130.658,128.795,129.284,76.53,v1
2057,67.338,131.686,129.44,130.206,76.521,v1
2058,67.37,132.814,129.959,130.274,76.512,v1
2059,67.402,132.026,129.576,130.078,76.503,v1
2060,67.438,130.379,129.754,129.933,76.493,v1
2061,67.47,129.874,129.009,129.394,76.484,v1
2062,67.502,130.404,129.301,129.643,76.475,v1
2063,67.534,135.08,129.449,129.767,76.466,v1
2064,67.566,135.931,129.287,129.876,76.457,v1
2065,67.598,136.18,128.714,129.744,76.448,v1
2066,67.634,132.803,129.019,129.222,76.438,v1
2067,67.666,131.08,129.325,128.995,76.429,v1
2068,67.698,132.382,129.017,129.186,76.421,v1
2069,67.73,135.631,128.938,129.99,76.412,v1
2070,67.762,137.887,129.513,129.717,76.403,v1
2071,67.798,137.111,129.199,129.927,76.393,v1
2072,67.83,136.318,129.224,129.861,76.384,v1
2073,67.862,134.042,129.68,129.419,76.375,v1
2074,67.894,133.302,129.343,129.897,76.366,v1
2075,67.926,133.806,130.057,130.152,76.357,v1
2076,67.962,134.683,130.069,130.038,76.347,v1
2077,67.994,135.572,129.818,129.935,76.338,v1
2078,68.026,132.16,129.666,129.86,76.329,v1
2079,68.058,126.553,129.99,129.471,76.32,v1
2080,68.09,131.692,129.612,130.065,76.311,v1
2081,68.122,135.179,129.241,129.918,76.303,v1
2082,68.158,136.215,128.856,130.064,76.293,v1
2083,68.19,135.653,128.887,129.729,76.284,v1
2084,68.222,133.671,129.005,129.752,76.275,v1
2085,68.254,130.78,129.273,129.452,76.266,v1
2086,68.286,130.526,129.602,129.663,76.257,v1
2087,68.322,130.305,129.508,129.847,76.247,v1
2088,68.354,133.129,129.189,129.407,76.238,v1
2089,68.386,133.181,129.142,129.681,76.229,v1
2090,68.418,133.335,129.522,129.806,76.22,v1
2091,68.45,135.885,129.236,130.583,76.211,v1
2092,68.486,138.751,129.103,130.033,76.201,v1
2093,68.518,139.776,129.196,129.883,76.192,v1
2094,68.55,137.78,129.217,130.117,76.184,v1
2095,68.582,131.077,129.778,130.176,76.175,v1
2096,68.614,134.196,129.904,130.355,76.166,v1
2097,68.646,135.994,130.561,130.566,76.157,v1
2098,68.682,136.014,130.386,130.923,76.147,v1
2099,68.714,135.775,130.059,130.696,76.138,v1
2100,68.746,133.014,130.727,130.559,76.129,v1
2101,68.778,131.689,130.472,131.11,76.12,v1
2102,68.81,131.551,130.838,130.982,76.111,v1
2103,68.846,131.503,130.849,130.785,76.101,v1
2104,68.878,133.713,130.75,130.801,76.092,v1
2105,68.91,132.978,130.505,131.403,76.083,v1
2106,68.942,133.2,130.001,130.802,76.075,v1
2107,68.974,135.195,129.466,131.214,76.066,v1
2108,69.01,138.891,129.829,130.928,76.056,v1
2109,69.042,139.834,129.804,130.987,76.047,v1
2110,69.074,135.299,129.933,130.942,76.038,v1
2111,69.106,134.269,130.522,130.779,76.029,v1
2112,69.138,131.417,131.692,131.471,76.02,v1
2113,69.17,132.786,131.836,131.747,76.011,v1
2114,69.206,134.747,132.067,131.325,76.001,v1
2115,69.238,133.536,131.743,131.153,75.992,v1
2116,69.27,131.908,132.016,131.623,75.983,v1
2117,69.302,132.187,131.844,131.229,75.974,v1
2118,69.334,135.057,131.279,131.61,75.966,v1
2119,69.37,136.484,131.491,132.067,75.956,v1
2120,69.402,134.055,131.623,131.412,75.947,v1
2121,69.434,133.816,131.7,131.554,75.938,v1
2122,69.466,134.585,131.617,131.56,75.929,v1
2123,69.498,138.835,131.563,131.817,75.92,v1
2124,69.534,140.046,131.254,132.487,75.91,v1
2125,69.566,135.544,131.525,131.787,75.901,v1
2126,69.598,137.405,131.538,132.153,75.892,v1
2127,69.63,136.334,132.111,132.029,75.883,v1
2128,69.662,136.699,131.805,132.065,75.874,v1
2129,69.694,136.207,132.177,132.339,75.865,v1
2130,69.73,135.993,131.91,132.092,75.855,v1
2131,69.762,134.494,132.019,132.181,75.847,v1
2132,69.794,135.911,132.28,132.226,75.838,v1
2133,69.826,134.087,132.05,132.281,75.829,v1
2134,69.858,131.229,131.505,132.25,75.82,v1
2135,69.894,130.723,131.77,132.285,75.81,v1
2136,69.926,131.332,131.895,132.073,75.801,v1
2137,69.958,135.999,131.59,132.041,75.792,v1
2138,69.99,137.959,131.478,131.94,75.783,v1
2139,70.022,135.651,131.114,132.126,75.774,v1
2140,70.058,133.117,131.22,131.724,75.764,v1
2141,70.09,134.816,132.035,132.051,75.755,v1
2142,70.122,133.255,131.408,131.932,75.746,v1
2143,70.154,135.832,131.599,131.976,75.738,v1
2144,70.186,138.43,131.278,132.304,75.729,v1
2145,70.218,137.612,131.498,132.554,75.72,v1
2146,70.254,130.401,131.859,131.45,75.71,v1
2147,70.286,132.102,132.266,132.052,75.701,v1
2148,70.318,135.637,131.936,132.17,75.692,v1
2149,70.35,138.347,131.609,132.217,75.683,v1
2150,70.382,135.821,131.478,132.239,75.674,v1
2151,70.418,133.682,131.73,132.263,75.664,v1
2152,70.45,134.551,131.697,132.193,75.655,v1
2153,70.482,134.855,131.306,131.533,75.646,v1
2154,70.514,136.867,130.701,131.384,75.637,v1
2155,70.546,137.279,130.98,131.487,75.628,v1
2156,70.582,139.578,130.595,131.623,75.618,v1
2157,70.614,140.56,130.421,131.243,75.61,v1
2158,70.646,137.201,130.403,131.052,75.601,v1
2159,70.678,128.411,131.043,131.173,75.592,v1
2160,70.71,129.009,131.518,131.924,75.583,v1
2161,70.742,130.906,131.457,131.92,75.574,v1
2162,70.778,133.438,131.632,131.674,75.564,v1
2163,70.81,134.026,132.074,131.712,75.555,v1
2164,70.842,136.367,131.75,132.054,75.546,v1
2165,70.874,137.017,131.473,132.075,75.537,v1
2166,70.906,134.56,131.252,132.615,75.528,v1
2167,70.942,138.487,131.519,131.846,75.518,v1
2168,70.974,138.438,131.164,132.061,75.509,v1
2169,71.006,139.289,130.832,131.549,75.501,v1
2170,71.038,134.686,130.85,130.665,75.492,v1
2171,71.07,132.54,131.183,131.271,75.483,v1
2172,71.106,133.557,131.131,131.31,75.473,v1
2173,71.138,134.514,130.927,130.976,75.464,v1
2174,71.17,137.659,130.598,130.996,75.455,v1
2175,71.202,136.731,130.256,131.223,75.446,v1
2176,71.234,135.004,130.614,131.14,75.437,v1
2177,71.266,132.607,130.429,131.31,75.428,v1
2178,71.302,136.326,131.158,131.459,75.418,v1
2179,71.334,138.042,131.137,131.586,75.409,v1
2180,71.366,136.333,131.439,131.737,75.4,v1
2181,71.398,130.871,131.145,131.499,75.392,v1
2182,71.43,126.846,131.967,131.35,75.383,v1
2183,71.466,130.146,131.472,131.627,75.373,v1
2184,71.498,133.026,131.274,131.382,75.364,v1
2185,71.53,133.736,130.753,131.391,75.355,v1
2186,71.562,131.385,130.762,131.596,75.346,v1
2187,71.594,133.887,130.987,131.245,75.337,v1
2188,71.63,133.591,131.063,131.604,75.327,v1
2189,71.662,134.928,131.067,131.489,75.318,v1
2190,71.694,131.823,131.181,131.217,75.309,v1
2191,71.726,128.408,131.141,131.426,75.3,v1
2192,71.758,129.364,131.45,131.376,75.291,v1
2193,71.79,134.609,131.114,131.522,75.283,v1
2194,71.826,137.056,131.05,131.648,75.273,v1
2195,71.858,136.8,131.062,131.033,75.264,v1
2196,71.89,134.996,130.819,131.215,75.255,v1
2197,71.922,132.788,131.038,131.316,75.246,v1
2198,71.954,133.664,131.17,131.643,75.237,v1
2199,71.99,134.982,131.506,131.497,75.227,v1
2200,72.022,132.656,131.508,131.568,75.218,v1
2201,72.054,130.551,131.377,131.563,75.209,v1
2202,72.086,128.425,131.613,131.515,75.2,v1
2203,72.118,132.276,131.603,131.736,75.191,v1
2204,72.154,132.98,131.63,131.847,75.181,v1
2205,72.186,134.582,131.172,131.851,75.172,v1
2206,72.218,129.191,131.334,131.254,75.164,v1
2207,72.25,128.118,131.52,131.918,75.155,v1
2208,72.282,127.241,131.934,131.815,75.146,v1
2209,72.314,129.526,132.305,132.105,75.137,v1
2210,72.35,131.946,132.236,132.184,75.127,v1
2211,72.382,133.491,131.661,132.515,75.118,v1
2212,72.414,129.761,131.487,132.413,75.109,v1
2213,72.446,130.181,131.448,132.406,75.1,v1
2214,72.478,129.096,132.085,132.329,75.091,v1
2215,72.514,131.97,132.218,132.552,75.081,v1
2216,72.546,135.359,132.237,132.577,75.072,v1
2217,72.578,130.904,131.832,132.307,75.063,v1
2218,72.61,131.47,131.703,131.652,75.055,v1
2219,72.642,131.624,131.755,131.549,75.046,v1
2220,72.678,132.661,131.704,131.747,75.036,v1
2221,72.71,135.731,131.719,131.83,75.027,v1
2222,72.742,133.811,131.691,131.88,75.018,v1
2223,72.774,131.142,131.637,131.626,75.009,v1
2224,72.806,132.351,131.049,132.411,75.0,v1
2225,72.838,131.239,131.223,131.295,74.984,v1
2226,72.874,129.909,131.168,131.84,74.965,v1
2227,72.906,131.333,131.75,131.446,74.949,v1
2228,72.938,133.063,131.643,131.917,74.933,v1
2229,72.97,134.502,131.505,132.245,74.916,v1
2230,73.002,131.558,131.332,131.908,74.9,v1
2231,73.038,131.548,131.562,132.236,74.881,v1
2232,73.07,132.233,131.641,131.337,74.865,v1
2233,73.102,135.697,131.407,131.854,74.849,v1
2234,73.134,133.042,131.671,131.572,74.832,v1
2235,73.166,133.128,131.283,131.461,74.816,v1
2236,73.202,130.919,131.552,131.669,74.798,v1
2237,73.234,128.026,131.196,131.382,74.781,v1
2238,73.266,126.594,131.261,131.245,74.765,v1
2239,73.298,126.581,131.748,131.472,74.749,v1
2240,73.33,132.024,131.427,131.817,74.732,v1
2241,73.362,129.043,131.489,131.858,74.716,v1
2242,73.398,127.913,131.722,132.002,74.697,v1
2243,73.43,128.324,131.791,131.768,74.681,v1
2244,73.462,128.882,131.787,131.893,74.665,v1
2245,73.494,129.405,131.564,131.782,74.648,v1
2246,73.526,125.851,131.867,132.046,74.632,v1
2247,73.562,123.999,131.586,131.475,74.614,v1
2248,73.594,123.151,131.613,131.173,74.597,v1
2249,73.626,127.785,131.869,131.555,74.581,v1
2250,73.658,130.486,131.765,131.623,74.565,v1
2251,73.69,131.81,131.33,131.435,74.548,v1
2252,73.726,128.912,131.137,131.158,74.53,v1
2253,73.758,127.447,131.229,131.095,74.514,v1
2254,73.79,128.872,131.376,131.297,74.497,v1
2255,73.822,131.926,131.027,131.472,74.481,v1
2256,73.854,132.725,131.144,131.356,74.464,v1
